transaction_id,merchant_id,customer_id,amount,payment_method,bank,device_type,location,timestamp,status,incident_ground_truth,error_code,retry_count
TXN020706,M011,C09996,8878.56,UPI,Bank_X,Android,Delhi,2026-07-23 00:24:43.000000000,SUCCESS,0,,0
TXN061448,M031,C09854,11832.98,UPI,Bank_X,Android,Mumbai,2026-07-02 09:40:29.000000000,SUCCESS,0,,0
TXN050648,M029,C05882,1643.03,UPI,Bank_B,Android,Mumbai,2026-07-07 08:58:26.000000000,SUCCESS,0,,0
TXN025410,M014,C01026,15003.47,UPI,Bank_Y,Android,Mumbai,2026-07-19 05:21:38.000000000,SUCCESS,0,,0
TXN035591,M050,C05039,4677.05,NETBANKING,Bank_C,Web,Chennai,2026-07-17 20:45:27.000000000,SUCCESS,0,,0
INC0359,M025,C05686,2282.47,UPI,Bank_X,Android,Bangalore,2026-07-23 19:39:25.734379803,FAILED,1,BANK_DECLINE,2
TXN047926,M028,C09987,746.6,WALLET,Bank_A,iOS,Bangalore,2026-07-13 07:10:09.000000000,SUCCESS,0,,0
TXN010160,M019,C03461,597.54,CARD,Bank_C,Web,Mumbai,2026-07-09 10:55:20.000000000,SUCCESS,0,,0
TXN049520,M018,C04905,573.79,CARD,Bank_Y,Android,Hyderabad,2026-07-05 02:50:10.000000000,FAILED,0,TIMEOUT,2
TXN072097,M010,C08149,4653.14,CARD,Bank_X,iOS,Chennai,2026-07-19 00:32:03.000000000,SUCCESS,0,,0
TXN025207,M037,C09135,6801.01,CARD,Bank_C,iOS,Hyderabad,2026-07-17 19:44:31.000000000,SUCCESS,0,,0
TXN039725,M049,C03284,493.72,UPI,Bank_Y,iOS,Delhi,2026-07-27 21:28:16.000000000,SUCCESS,0,,0
TXN034562,M018,C07391,2399.3,UPI,Bank_A,Android,Delhi,2026-07-28 07:02:10.000000000,SUCCESS,0,,0
TXN046454,M003,C04386,651.55,UPI,Bank_A,Android,Delhi,2026-07-11 03:21:19.000000000,SUCCESS,0,,0
TXN079078,M047,C01606,527.67,NETBANKING,Bank_B,Android,Delhi,2026-07-08 08:51:34.000000000,FAILED,0,TIMEOUT,1
TXN051137,M031,C05489,2740.09,UPI,Bank_B,Android,Mumbai,2026-07-28 23:18:30.000000000,SUCCESS,0,,0
TXN032440,M025,C00633,653.82,UPI,Bank_X,iOS,Hyderabad,2026-07-12 13:33:43.000000000,SUCCESS,0,,0
TXN046672,M048,C05407,1159.5,WALLET,Bank_B,Android,Hyderabad,2026-07-17 13:53:11.000000000,SUCCESS,0,,0
TXN054820,M026,C00115,1323.15,UPI,Bank_A,Android,Mumbai,2026-07-18 01:34:40.000000000,SUCCESS,0,,0
TXN096185,M016,C03570,2442.07,CARD,Bank_Y,Android,Mumbai,2026-07-22 01:06:07.000000000,SUCCESS,0,,0
TXN045438,M028,C03644,1320.75,WALLET,Bank_A,Web,Mumbai,2026-07-12 06:26:11.000000000,SUCCESS,0,,0
TXN041065,M013,C00188,3363.61,UPI,Bank_Y,Android,Mumbai,2026-07-20 21:37:39.000000000,SUCCESS,0,,0
TXN076521,M028,C08449,1241.66,NETBANKING,Bank_X,Web,Mumbai,2026-07-28 08:42:40.000000000,FAILED,0,BANK_DECLINE,2
TXN066621,M037,C09680,3988.72,UPI,Bank_A,Android,Hyderabad,2026-07-01 19:54:11.000000000,SUCCESS,0,,0
TXN068435,M012,C02789,1916.96,UPI,Bank_X,Android,Chennai,2026-07-05 22:21:17.000000000,SUCCESS,0,,0
TXN095211,M043,C09992,3015.02,CARD,Bank_C,Android,Delhi,2026-07-04 04:10:39.000000000,SUCCESS,0,,0
TXN036555,M023,C00212,556.42,UPI,Bank_C,Android,Chennai,2026-07-29 06:23:31.000000000,SUCCESS,0,,0
TXN014420,M034,C03853,647.97,CARD,Bank_C,Android,Delhi,2026-07-05 16:38:06.000000000,SUCCESS,0,,0
TXN072580,M023,C05646,3160.64,NETBANKING,Bank_B,Android,Mumbai,2026-07-27 04:03:40.000000000,SUCCESS,0,,0
TXN054126,M039,C03271,7173.93,UPI,Bank_C,iOS,Chennai,2026-07-20 23:31:05.000000000,SUCCESS,0,,0
TXN053049,M003,C05521,3064.26,UPI,Bank_C,iOS,Hyderabad,2026-07-02 10:33:15.000000000,SUCCESS,0,,0
TXN095200,M011,C04064,2218.54,UPI,Bank_Y,Android,Delhi,2026-07-17 22:38:38.000000000,SUCCESS,0,,0
TXN014515,M022,C05091,5137.54,CARD,Bank_C,iOS,Bangalore,2026-07-25 16:38:40.000000000,FAILED,0,INSUFFICIENT_FUNDS,1
TXN004648,M006,C06348,1785.04,UPI,Bank_B,Android,Bangalore,2026-07-19 04:37:16.000000000,SUCCESS,0,,0
TXN087131,M038,C02157,2174.28,WALLET,Bank_X,Android,Bangalore,2026-07-03 17:21:50.000000000,SUCCESS,0,,0
TXN041022,M016,C07689,6439.63,CARD,Bank_C,Android,Hyderabad,2026-07-13 12:35:42.000000000,SUCCESS,0,,0
TXN005583,M030,C04620,991.18,NETBANKING,Bank_B,Android,Chennai,2026-07-19 16:12:40.000000000,SUCCESS,0,,0
TXN017592,M038,C06888,1957.99,CARD,Bank_B,Web,Hyderabad,2026-07-10 21:44:20.000000000,SUCCESS,0,,0
TXN087398,M018,C04214,8891.12,UPI,Bank_Y,Android,Chennai,2026-07-08 05:57:40.000000000,SUCCESS,0,,0
TXN036211,M046,C04699,2338.01,WALLET,Bank_X,Android,Hyderabad,2026-07-08 01:11:39.000000000,SUCCESS,0,,0
TXN095053,M014,C08406,1134.24,UPI,Bank_X,Android,Bangalore,2026-07-10 18:25:20.000000000,SUCCESS,0,,0
TXN002441,M005,C08612,7247.29,CARD,Bank_Y,Android,Delhi,2026-07-26 22:49:28.000000000,SUCCESS,0,,0
TXN076641,M031,C09240,329.15,CARD,Bank_C,iOS,Chennai,2026-07-29 08:10:21.000000000,SUCCESS,0,,0
TXN026258,M016,C01330,626.65,CARD,Bank_B,Android,Bangalore,2026-07-06 19:27:50.000000000,SUCCESS,0,,0
TXN009313,M044,C09071,4697.65,WALLET,Bank_Y,Android,Delhi,2026-07-17 20:11:45.000000000,SUCCESS,0,,0
TXN015018,M011,C06285,307.82,NETBANKING,Bank_C,iOS,Bangalore,2026-07-02 03:47:00.000000000,SUCCESS,0,,0
TXN090588,M046,C07558,1710.9,NETBANKING,Bank_X,Web,Hyderabad,2026-07-07 01:26:31.000000000,SUCCESS,0,,0
TXN084603,M033,C06027,1609.39,UPI,Bank_B,Android,Delhi,2026-07-01 21:05:21.000000000,SUCCESS,0,,0
TXN049436,M044,C09061,608.52,NETBANKING,Bank_X,Android,Chennai,2026-07-23 19:42:47.000000000,SUCCESS,0,,0
TXN065661,M030,C09873,1631.44,UPI,Bank_Y,Android,Delhi,2026-07-12 09:23:47.000000000,SUCCESS,0,,0
TXN076037,M038,C01101,322.95,UPI,Bank_A,Android,Bangalore,2026-07-06 18:27:16.000000000,SUCCESS,0,,0
TXN078770,M003,C01401,2786.03,NETBANKING,Bank_B,Android,Bangalore,2026-07-22 18:50:51.000000000,SUCCESS,0,,0
TXN055687,M016,C01240,378.09,UPI,Bank_Y,iOS,Delhi,2026-07-02 13:17:53.000000000,SUCCESS,0,,0
TXN082588,M043,C08319,4247.18,NETBANKING,Bank_C,iOS,Hyderabad,2026-07-30 20:53:46.000000000,FAILED,0,TIMEOUT,2
TXN093223,M032,C06203,3352.01,UPI,Bank_A,Android,Delhi,2026-07-24 17:24:12.000000000,SUCCESS,0,,0
TXN096041,M024,C06956,1187.42,CARD,Bank_Y,Android,Bangalore,2026-07-05 06:36:27.000000000,SUCCESS,0,,0
TXN013682,M020,C04223,1521.62,UPI,Bank_A,iOS,Hyderabad,2026-07-07 01:30:46.000000000,SUCCESS,0,,0
TXN082066,M015,C04730,10773.22,CARD,Bank_Y,iOS,Delhi,2026-07-07 20:04:43.000000000,SUCCESS,0,,0
TXN084274,M004,C08416,336.79,UPI,Bank_X,iOS,Mumbai,2026-07-19 11:45:02.000000000,FAILED,0,NETWORK_ERROR,2
TXN025607,M033,C06192,342.13,UPI,Bank_B,Android,Hyderabad,2026-07-30 14:21:53.000000000,SUCCESS,0,,0
TXN094643,M004,C06724,1606.37,UPI,Bank_Y,iOS,Delhi,2026-07-01 11:17:59.000000000,SUCCESS,0,,0
TXN010916,M020,C09220,2122.4,UPI,Bank_Y,Android,Delhi,2026-07-25 05:09:55.000000000,SUCCESS,0,,0
TXN010423,M013,C09766,1262.57,NETBANKING,Bank_C,iOS,Hyderabad,2026-07-11 02:00:17.000000000,SUCCESS,0,,0
TXN098424,M011,C03502,793.01,CARD,Bank_A,Android,Delhi,2026-07-07 15:55:13.000000000,SUCCESS,0,,0
TXN004458,M001,C01521,84.27,CARD,Bank_B,Android,Delhi,2026-07-14 03:22:51.000000000,SUCCESS,0,,0
TXN043124,M006,C09802,3280.21,NETBANKING,Bank_A,Web,Delhi,2026-07-20 22:35:37.000000000,SUCCESS,0,,0
TXN054371,M006,C05854,2960.3,NETBANKING,Bank_A,iOS,Mumbai,2026-07-14 09:32:11.000000000,SUCCESS,0,,0
TXN011611,M030,C06990,1322.04,UPI,Bank_X,Android,Chennai,2026-07-09 09:49:07.000000000,SUCCESS,0,,0
TXN088365,M047,C09450,4219.28,UPI,Bank_C,Web,Mumbai,2026-07-18 02:10:47.000000000,SUCCESS,0,,0
TXN008277,M008,C06414,3062.65,NETBANKING,Bank_X,iOS,Bangalore,2026-07-09 22:39:43.000000000,SUCCESS,0,,0
TXN073465,M016,C01600,2216.68,UPI,Bank_X,iOS,Hyderabad,2026-07-10 18:52:22.000000000,SUCCESS,0,,0
TXN083831,M037,C04440,272.11,CARD,Bank_Y,Android,Delhi,2026-07-06 04:41:58.000000000,SUCCESS,0,,0
TXN023048,M021,C04545,661.63,UPI,Bank_A,Web,Bangalore,2026-07-28 15:25:51.000000000,SUCCESS,0,,0
TXN073633,M024,C00285,723.28,UPI,Bank_Y,Android,Delhi,2026-07-09 19:10:14.000000000,SUCCESS,0,,0
TXN087434,M013,C00656,2311.17,CARD,Bank_X,iOS,Delhi,2026-07-02 20:28:21.000000000,SUCCESS,0,,0
TXN093275,M026,C08220,2854.19,CARD,Bank_Y,Android,Bangalore,2026-07-14 02:51:27.000000000,SUCCESS,0,,0
TXN040177,M022,C08823,1469.21,NETBANKING,Bank_C,Android,Hyderabad,2026-07-27 23:41:07.000000000,SUCCESS,0,,0
TXN015546,M008,C05013,1779.2,UPI,Bank_X,Web,Mumbai,2026-07-03 06:16:32.000000000,SUCCESS,0,,0
TXN044717,M028,C03760,1409.65,UPI,Bank_Y,Android,Delhi,2026-07-28 22:28:44.000000000,SUCCESS,0,,0
TXN031046,M043,C09754,747.13,UPI,Bank_C,Android,Mumbai,2026-07-04 16:09:37.000000000,SUCCESS,0,,0
TXN080810,M003,C07784,555.51,NETBANKING,Bank_A,Web,Hyderabad,2026-07-31 11:53:12.000000000,SUCCESS,0,,0
TXN056008,M033,C08017,2138.84,NETBANKING,Bank_X,Android,Bangalore,2026-07-02 02:59:33.000000000,SUCCESS,0,,0
TXN024617,M027,C02392,1191.63,NETBANKING,Bank_C,Android,Bangalore,2026-07-12 14:21:04.000000000,FAILED,0,INSUFFICIENT_FUNDS,3
TXN001149,M005,C02290,6738.98,UPI,Bank_Y,Web,Delhi,2026-07-04 16:01:55.000000000,SUCCESS,0,,0
TXN076728,M012,C07937,4658.17,UPI,Bank_B,Android,Delhi,2026-07-21 09:40:51.000000000,SUCCESS,0,,0
TXN031508,M016,C00312,452.55,UPI,Bank_Y,iOS,Bangalore,2026-07-14 18:29:57.000000000,SUCCESS,0,,0
TXN005114,M014,C01598,1848.93,WALLET,Bank_X,Android,Bangalore,2026-07-11 21:12:15.000000000,FAILED,0,TIMEOUT,1
TXN061289,M012,C09828,552.46,UPI,Bank_A,iOS,Mumbai,2026-07-17 21:26:43.000000000,SUCCESS,0,,0
TXN093851,M021,C08468,2121.41,UPI,Bank_B,Web,Bangalore,2026-07-10 17:48:59.000000000,SUCCESS,0,,0
TXN036236,M050,C02055,2698.64,UPI,Bank_Y,Android,Delhi,2026-07-10 01:10:01.000000000,SUCCESS,0,,0
TXN006318,M017,C09472,660.05,UPI,Bank_X,Web,Mumbai,2026-07-13 18:45:15.000000000,FAILED,0,NETWORK_ERROR,1
TXN018679,M027,C02096,610.84,UPI,Bank_Y,Android,Hyderabad,2026-07-04 03:56:30.000000000,SUCCESS,0,,0
TXN003954,M042,C08142,973.1,CARD,Bank_A,iOS,Chennai,2026-07-10 00:19:59.000000000,SUCCESS,0,,0
TXN071321,M048,C08635,11189.17,CARD,Bank_X,Web,Delhi,2026-07-12 03:24:01.000000000,SUCCESS,0,,0
TXN070817,M010,C07647,1571.84,UPI,Bank_A,iOS,Hyderabad,2026-07-30 11:37:05.000000000,SUCCESS,0,,0
TXN096015,M013,C07639,646.4,CARD,Bank_C,iOS,Bangalore,2026-07-03 12:39:49.000000000,SUCCESS,0,,0
TXN037606,M018,C07161,170.98,UPI,Bank_B,Android,Hyderabad,2026-07-16 04:21:29.000000000,SUCCESS,0,,0
TXN069909,M001,C06780,856.67,CARD,Bank_B,Android,Delhi,2026-07-15 14:01:35.000000000,SUCCESS,0,,0
TXN098582,M041,C06576,5561.32,UPI,Bank_B,iOS,Hyderabad,2026-07-25 14:01:58.000000000,SUCCESS,0,,0
TXN070282,M028,C04728,151.97,UPI,Bank_X,Android,Bangalore,2026-07-05 04:15:46.000000000,SUCCESS,0,,0
TXN031203,M046,C03127,20096.05,CARD,Bank_B,Android,Delhi,2026-07-18 01:52:59.000000000,SUCCESS,0,,0
TXN041287,M033,C02299,886.56,UPI,Bank_B,Web,Delhi,2026-07-05 14:16:31.000000000,SUCCESS,0,,0
TXN090943,M029,C06613,1887.82,CARD,Bank_B,Android,Hyderabad,2026-07-25 13:19:36.000000000,SUCCESS,0,,0
TXN082174,M002,C02571,467.89,CARD,Bank_A,Android,Delhi,2026-07-07 01:24:47.000000000,SUCCESS,0,,0
TXN066394,M032,C09205,4107.07,UPI,Bank_X,iOS,Delhi,2026-07-25 12:25:21.000000000,SUCCESS,0,,0
TXN058026,M010,C08581,832.51,NETBANKING,Bank_C,iOS,Delhi,2026-07-09 13:43:44.000000000,SUCCESS,0,,0
TXN095973,M014,C00013,1677.6,UPI,Bank_Y,Android,Delhi,2026-07-31 19:38:21.000000000,SUCCESS,0,,0
TXN097858,M042,C02000,4437.73,UPI,Bank_C,iOS,Bangalore,2026-07-14 04:20:58.000000000,SUCCESS,0,,0
TXN050467,M033,C01662,1544.06,CARD,Bank_C,iOS,Delhi,2026-07-02 06:13:25.000000000,SUCCESS,0,,0
TXN092600,M032,C02355,1234.88,CARD,Bank_X,Android,Delhi,2026-07-15 21:39:35.000000000,SUCCESS,0,,0
TXN080234,M038,C05458,397.09,CARD,Bank_X,Web,Delhi,2026-07-22 23:09:51.000000000,SUCCESS,0,,0
TXN041353,M023,C01153,588.08,UPI,Bank_Y,iOS,Hyderabad,2026-07-14 16:33:16.000000000,SUCCESS,0,,0
TXN059277,M013,C02600,11715.76,UPI,Bank_C,Android,Bangalore,2026-07-03 18:42:44.000000000,SUCCESS,0,,0
TXN036302,M029,C09552,575.11,CARD,Bank_C,iOS,Mumbai,2026-07-30 16:38:19.000000000,SUCCESS,0,,0
TXN005748,M042,C04068,2476.6,UPI,Bank_X,iOS,Mumbai,2026-07-17 09:31:33.000000000,SUCCESS,0,,0
TXN092482,M045,C05165,7425.99,UPI,Bank_C,Android,Hyderabad,2026-07-06 00:57:23.000000000,SUCCESS,0,,0
TXN043257,M047,C09075,2088.51,CARD,Bank_A,iOS,Delhi,2026-07-15 05:43:16.000000000,SUCCESS,0,,0
TXN038208,M049,C05934,1866.82,UPI,Bank_C,Android,Delhi,2026-07-11 15:44:05.000000000,SUCCESS,0,,0
TXN042284,M034,C07048,881.68,UPI,Bank_B,Android,Bangalore,2026-07-22 00:58:24.000000000,SUCCESS,0,,0
TXN020039,M002,C06830,2241.3,UPI,Bank_A,Android,Chennai,2026-07-22 04:45:24.000000000,SUCCESS,0,,0
TXN024585,M032,C00649,2848.92,UPI,Bank_B,Android,Delhi,2026-07-29 11:28:29.000000000,SUCCESS,0,,0
TXN066059,M041,C07860,478.12,CARD,Bank_X,Web,Delhi,2026-07-19 07:48:16.000000000,SUCCESS,0,,0
TXN074255,M019,C06975,2164.49,CARD,Bank_X,Android,Mumbai,2026-07-11 11:47:50.000000000,SUCCESS,0,,0
TXN065080,M013,C06713,2100.88,UPI,Bank_B,Web,Bangalore,2026-07-03 22:38:58.000000000,SUCCESS,0,,0
TXN083958,M025,C01648,2903.97,UPI,Bank_A,Web,Delhi,2026-07-04 02:45:58.000000000,FAILED,0,NETWORK_ERROR,2
TXN027601,M044,C04989,450.25,UPI,Bank_X,Web,Chennai,2026-07-18 12:26:16.000000000,SUCCESS,0,,0
TXN089856,M010,C05927,879.59,CARD,Bank_A,Android,Delhi,2026-07-28 10:28:56.000000000,SUCCESS,0,,0
TXN099797,M044,C01345,565.89,CARD,Bank_C,iOS,Delhi,2026-07-12 02:24:20.000000000,SUCCESS,0,,0
TXN052436,M011,C08621,7030.01,CARD,Bank_Y,Android,Chennai,2026-07-27 20:16:08.000000000,SUCCESS,0,,0
TXN095365,M048,C08198,850.43,UPI,Bank_A,Android,Mumbai,2026-07-25 22:41:03.000000000,SUCCESS,0,,0
TXN063902,M021,C06417,260.38,CARD,Bank_C,Android,Hyderabad,2026-07-29 03:47:23.000000000,SUCCESS,0,,0
TXN020629,M012,C09618,1807.8,CARD,Bank_X,Android,Hyderabad,2026-07-14 20:46:01.000000000,SUCCESS,0,,0
TXN054483,M017,C03816,2911.68,NETBANKING,Bank_X,Android,Mumbai,2026-07-23 19:45:24.000000000,FAILED,0,BANK_DECLINE,1
TXN080610,M050,C03822,650.07,UPI,Bank_A,iOS,Chennai,2026-07-04 20:01:46.000000000,SUCCESS,0,,0
TXN079399,M028,C01503,3202.7,UPI,Bank_B,Web,Delhi,2026-07-15 07:05:03.000000000,SUCCESS,0,,0
TXN091723,M004,C08161,396.36,UPI,Bank_X,Android,Hyderabad,2026-07-05 19:36:55.000000000,SUCCESS,0,,0
TXN022922,M049,C06977,485.52,UPI,Bank_C,iOS,Hyderabad,2026-07-31 09:59:08.000000000,SUCCESS,0,,0
TXN046917,M034,C00898,1013.21,UPI,Bank_A,Android,Chennai,2026-07-30 18:30:28.000000000,SUCCESS,0,,0
TXN027437,M015,C00685,1884.75,UPI,Bank_Y,Android,Mumbai,2026-07-23 07:38:02.000000000,SUCCESS,0,,0
TXN052337,M002,C03853,1817.97,NETBANKING,Bank_X,Android,Chennai,2026-07-23 04:27:58.000000000,SUCCESS,0,,0
TXN031174,M043,C02959,587.02,UPI,Bank_C,Android,Chennai,2026-07-14 09:01:52.000000000,SUCCESS,0,,0
TXN063179,M050,C03607,1837.83,UPI,Bank_C,iOS,Chennai,2026-07-01 12:02:37.000000000,SUCCESS,0,,0
TXN029843,M035,C02562,1561.99,UPI,Bank_C,iOS,Delhi,2026-07-06 17:57:56.000000000,SUCCESS,0,,0
TXN036226,M043,C03275,2789.59,CARD,Bank_X,Android,Mumbai,2026-07-17 13:38:44.000000000,SUCCESS,0,,0
TXN047168,M019,C04712,911.09,CARD,Bank_Y,Web,Chennai,2026-07-04 02:33:41.000000000,SUCCESS,0,,0
TXN028633,M004,C06443,961.37,NETBANKING,Bank_Y,iOS,Hyderabad,2026-07-21 13:16:03.000000000,SUCCESS,0,,0
TXN093253,M018,C07940,363.13,UPI,Bank_A,Android,Mumbai,2026-07-31 14:18:22.000000000,SUCCESS,0,,0
TXN067020,M005,C01815,801.63,NETBANKING,Bank_B,Android,Hyderabad,2026-07-20 17:15:50.000000000,SUCCESS,0,,0
TXN029121,M011,C03871,2185.57,UPI,Bank_B,iOS,Delhi,2026-07-06 12:45:00.000000000,SUCCESS,0,,0
TXN008724,M003,C07996,670.13,UPI,Bank_A,iOS,Hyderabad,2026-07-02 12:12:14.000000000,SUCCESS,0,,0
TXN014969,M006,C02333,1020.7,NETBANKING,Bank_C,Android,Delhi,2026-07-26 06:56:36.000000000,SUCCESS,0,,0
TXN047510,M007,C05407,512.98,WALLET,Bank_A,Android,Chennai,2026-07-02 16:54:27.000000000,SUCCESS,0,,0
TXN050286,M039,C00189,1381.67,NETBANKING,Bank_C,Android,Bangalore,2026-07-23 11:54:27.000000000,SUCCESS,0,,0
TXN095195,M003,C00856,659.72,CARD,Bank_A,Android,Delhi,2026-07-18 00:14:27.000000000,SUCCESS,0,,0
TXN098563,M009,C01478,9200.81,CARD,Bank_A,Android,Mumbai,2026-07-13 04:28:14.000000000,SUCCESS,0,,0
TXN071565,M049,C07835,539.21,UPI,Bank_A,Android,Chennai,2026-07-05 07:16:39.000000000,SUCCESS,0,,0
TXN030561,M016,C00670,836.68,CARD,Bank_Y,Android,Delhi,2026-07-02 23:23:45.000000000,SUCCESS,0,,0
TXN049185,M007,C06116,2430.36,CARD,Bank_B,iOS,Chennai,2026-07-14 23:07:11.000000000,SUCCESS,0,,0
TXN063130,M019,C06654,3972.26,NETBANKING,Bank_X,Android,Delhi,2026-07-22 04:46:14.000000000,SUCCESS,0,,0
TXN016928,M007,C07337,1557.71,NETBANKING,Bank_C,Android,Delhi,2026-07-02 16:53:35.000000000,FAILED,0,NETWORK_ERROR,3
TXN057310,M047,C07779,878.99,UPI,Bank_Y,Android,Mumbai,2026-07-16 20:33:43.000000000,SUCCESS,0,,0
TXN038195,M015,C00752,561.71,CARD,Bank_B,iOS,Bangalore,2026-07-06 02:03:56.000000000,SUCCESS,0,,0
TXN092458,M020,C03464,1390.67,UPI,Bank_Y,Web,Delhi,2026-07-11 15:27:26.000000000,SUCCESS,0,,0
TXN074656,M003,C06665,4294.14,CARD,Bank_A,Android,Hyderabad,2026-07-26 14:05:07.000000000,SUCCESS,0,,0
TXN094437,M023,C09940,1500.92,UPI,Bank_A,Android,Delhi,2026-07-14 07:45:00.000000000,SUCCESS,0,,0
TXN067891,M028,C06942,111.54,UPI,Bank_C,Android,Chennai,2026-07-13 22:13:47.000000000,SUCCESS,0,,0
TXN034125,M020,C06718,7330.31,UPI,Bank_B,Android,Delhi,2026-07-22 01:34:16.000000000,SUCCESS,0,,0
TXN051305,M021,C04764,2363.36,UPI,Bank_A,Android,Mumbai,2026-07-26 00:07:07.000000000,SUCCESS,0,,0
TXN022870,M017,C03173,834.72,WALLET,Bank_B,iOS,Mumbai,2026-07-22 16:57:16.000000000,SUCCESS,0,,0
TXN011103,M023,C09551,613.92,NETBANKING,Bank_A,Android,Mumbai,2026-07-03 18:52:20.000000000,SUCCESS,0,,0
TXN094634,M027,C05858,9617.91,UPI,Bank_Y,Android,Bangalore,2026-07-31 09:42:13.000000000,SUCCESS,0,,0
TXN044101,M041,C02676,2270.24,UPI,Bank_B,Android,Chennai,2026-07-02 15:03:43.000000000,SUCCESS,0,,0
TXN015648,M024,C03469,980.34,WALLET,Bank_C,Android,Hyderabad,2026-07-02 08:01:18.000000000,SUCCESS,0,,0
TXN024005,M020,C05187,754.29,CARD,Bank_Y,Android,Hyderabad,2026-07-22 19:36:14.000000000,SUCCESS,0,,0
TXN026247,M002,C09872,1592.81,UPI,Bank_A,Android,Bangalore,2026-07-21 09:22:19.000000000,SUCCESS,0,,0
TXN080655,M044,C00347,497.99,UPI,Bank_A,iOS,Mumbai,2026-07-26 05:41:15.000000000,SUCCESS,0,,0
TXN076084,M045,C02174,976.45,UPI,Bank_B,Web,Hyderabad,2026-07-21 17:59:56.000000000,SUCCESS,0,,0
TXN039203,M006,C03833,274.52,NETBANKING,Bank_A,Web,Mumbai,2026-07-09 02:51:13.000000000,SUCCESS,0,,0
TXN015385,M020,C07204,3387.67,UPI,Bank_A,iOS,Mumbai,2026-07-12 15:59:52.000000000,SUCCESS,0,,0
TXN033145,M043,C02222,799.07,CARD,Bank_A,iOS,Hyderabad,2026-07-09 21:05:55.000000000,SUCCESS,0,,0
TXN010172,M012,C01744,1082.12,UPI,Bank_C,Android,Hyderabad,2026-07-22 03:38:48.000000000,SUCCESS,0,,0
TXN059969,M043,C09189,944.85,NETBANKING,Bank_A,iOS,Bangalore,2026-07-14 07:04:00.000000000,FAILED,0,NETWORK_ERROR,3
TXN081370,M024,C01531,3398.41,UPI,Bank_Y,iOS,Hyderabad,2026-07-20 10:23:08.000000000,SUCCESS,0,,0
TXN060271,M018,C00061,846.47,UPI,Bank_Y,Web,Mumbai,2026-07-13 20:22:48.000000000,FAILED,0,TIMEOUT,1
TXN039431,M015,C09006,581.22,UPI,Bank_Y,iOS,Chennai,2026-07-27 11:15:38.000000000,SUCCESS,0,,0
TXN008215,M034,C01107,6300.01,CARD,Bank_X,Android,Delhi,2026-07-19 02:18:02.000000000,SUCCESS,0,,0
TXN011660,M038,C07210,1154.99,WALLET,Bank_C,Web,Mumbai,2026-07-28 06:44:37.000000000,SUCCESS,0,,0
TXN081504,M047,C07597,1470.09,NETBANKING,Bank_Y,Android,Delhi,2026-07-24 10:12:31.000000000,SUCCESS,0,,0
TXN038011,M038,C08120,1559.4,NETBANKING,Bank_B,iOS,Bangalore,2026-07-16 13:14:59.000000000,SUCCESS,0,,0
TXN022059,M026,C04895,661.73,UPI,Bank_C,Web,Delhi,2026-07-09 07:28:51.000000000,SUCCESS,0,,0
TXN072168,M038,C04032,1817.48,UPI,Bank_A,iOS,Chennai,2026-07-27 01:35:16.000000000,SUCCESS,0,,0
TXN091940,M010,C03432,59.72,NETBANKING,Bank_Y,iOS,Hyderabad,2026-07-02 02:08:05.000000000,SUCCESS,0,,0
TXN059311,M040,C09223,617.69,UPI,Bank_A,Android,Delhi,2026-07-27 18:22:35.000000000,SUCCESS,0,,0
TXN068599,M010,C00716,2589.9,UPI,Bank_A,Android,Chennai,2026-07-12 06:52:26.000000000,FAILED,0,BANK_DECLINE,2
TXN043100,M040,C08976,459.24,UPI,Bank_C,iOS,Mumbai,2026-07-02 16:39:49.000000000,SUCCESS,0,,0
TXN027737,M004,C03828,417.84,WALLET,Bank_Y,Web,Hyderabad,2026-07-05 19:58:04.000000000,SUCCESS,0,,0
TXN013635,M025,C01628,176.16,UPI,Bank_X,Web,Chennai,2026-07-22 06:04:54.000000000,SUCCESS,0,,0
TXN081165,M003,C09015,1270.1,UPI,Bank_C,iOS,Hyderabad,2026-07-08 07:10:56.000000000,FAILED,0,BANK_DECLINE,2
TXN082395,M024,C09157,881.03,UPI,Bank_C,Web,Hyderabad,2026-07-26 02:29:19.000000000,SUCCESS,0,,0
TXN022902,M006,C05821,626.26,CARD,Bank_Y,Android,Mumbai,2026-07-12 08:32:33.000000000,SUCCESS,0,,0
TXN080582,M005,C05062,167.57,UPI,Bank_A,Web,Mumbai,2026-07-14 10:00:35.000000000,SUCCESS,0,,0
TXN059246,M021,C05506,4049.17,CARD,Bank_X,iOS,Mumbai,2026-07-21 08:12:49.000000000,SUCCESS,0,,0
TXN069574,M033,C03011,8586.57,CARD,Bank_B,Web,Hyderabad,2026-07-24 11:09:12.000000000,SUCCESS,0,,0
TXN014063,M028,C02462,4818.41,UPI,Bank_C,Android,Chennai,2026-07-26 12:50:49.000000000,SUCCESS,0,,0
TXN097457,M020,C07430,5712.78,UPI,Bank_X,Web,Delhi,2026-07-31 02:46:28.000000000,SUCCESS,0,,0
TXN041952,M036,C01557,2937.37,UPI,Bank_A,Android,Bangalore,2026-07-21 20:32:00.000000000,SUCCESS,0,,0
TXN084070,M031,C01211,534.88,UPI,Bank_A,iOS,Hyderabad,2026-07-25 15:46:11.000000000,SUCCESS,0,,0
TXN091146,M024,C04961,673.33,CARD,Bank_A,iOS,Delhi,2026-07-22 12:07:10.000000000,SUCCESS,0,,0
